"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
0.0725053047663168,1,0,0,0,0.0026865635719986,0,0,0,0.111111333333333,0.024390243902439,0,0.0484140233722871,0.00551606178419936,0.00674585213689408,0,1
0.00211852441617691,0.5,0.00650066874566804,0.00782090833818884,0,0,0.2,0.2,0,0,0,0.00558659217877095,0.198664440734558,0.0119061318201953,0.000741568519754709,0,0.666666666666667
0.00776333935365747,1,0,0,0,0.00146210591222293,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0183639398998331,0.0009937938455434,0.00327396441805466,0,1
0.00363080480573891,1,0.0178007270455267,0.0033683952283112,0.0326951111111111,0,0.916667,0.333333,0.916667,0,0,0.0670391061452514,0.332220367278798,0.0142158773410132,0.00219403702245594,0.6,1
3.53155546225254e-05,0.090909,0.0079229895368169,0,0.0172684444444444,0,0.416667,0,0.416667,0,0,0.0139664804469274,0.398998330550918,0.00745195274194363,0.000320395173825698,0,1
0.245601389721758,1,0.0366777278022625,0.0334685516268515,0.0193084444444444,0.0332980471987086,0.916667,0.583333,0.916667,0.277778,0.048780487804878,0.100558659217877,0.298831385642738,0.0228065864870242,0.0211409374912499,0,1
0.00174967901929712,0.818182,0.0057007025143165,0,0.0124248888888889,0,0.666667,0,0.583333,0,0,0.0223463687150838,0.0984974958263773,0.0068592570633368,0.00191474166092984,0.285714,1
0.0918078906736685,1,0,0,0,0.00333394034420503,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0651085141903172,0.0106156878571226,0.00633856978622112,0,1
0.0489244212063329,1,0.0493052855071935,0.0565220644607317,0.00506666666666667,0.074437485905297,0.583333,0.5,0.166667,0.111111333333333,0.0731707317073171,0.058659217877095,0.265442404006678,0.0683811492929492,0.00341921065057377,0,1
0.0775014765213156,1,0.0168592424444178,0.016295133245423,0.00722488888888889,0,1,1,0.333333,0,0,0.0502793296089385,0.0484140233722871,0.02331609839969,0.0174337798108203,0,1
0.0521145338449924,1,0,0,0,0.000955216193720831,0,0,0,0.074074,0.00813008130081301,0,0.0317195325542571,0.00318210305196405,0.00240617587335983,0,0.5
0.00554756064328085,0.818182,0.0186881736524199,0.012948081817903,0.0172746666666667,0,0.583333,0.416667,0.333333,0,0,0.0335195530726257,0.348914858096828,0.04423292933048,0.00214816012327571,0.444444,1
0.0607470208419258,1,0.00512606452299643,0.00248471280934711,0.00667111111111111,0.01074745851705,0.909091,0.181818,0.909091,0.121212,0.024390243902439,0.0335195530726257,0.248747913188648,0.0562538052514874,0.0048096110001322,0.181818,0.833333333333333
0.199441689406056,1,0,0,0,0.36655835156254,0,0,0,0.555555333333333,0.455284552845528,0,0.398998330550918,0.31317493905407,0.0141155858732376,0.166667,1
0.00564256756634133,1,0.0243956054263934,0.0232031647704621,0.011136,0,1,1,0.5,0,0,0.103351955307263,0.181969949916528,0.0315008932932753,0.00228826936351134,0.5,1
0.21956553946326,1,0.0294319464872959,0.0354093655125885,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.198664440734558,0.020250787791629,0.0185933581631133,0,1
0.00855680115368546,0.545455,0.00815667837217985,0.00981324174307706,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.131886477462437,0.00270508117884035,0.000933928684762908,0,1
0.125101658032572,1,0.0183439618251139,0.0101390413689472,0.0216133333333333,0.0095519593796186,1,0.25,1,0.111111333333333,0.032520325203252,0.0949720670391061,0.0818030050083473,0.0167618688311169,0.0158629575831859,0,1
0.00292530854745826,1,0.0249796235978415,0,0.054444,0,1,0,1,0,0,0.0726256983240224,0.248747913188648,0.0222856071849709,0.00218266991962466,1,1
0.047391942518114,1,0,0,0,0.0835084314286985,0,0,0,0.181818,0.040650406504065,0,0.0584307178631052,0.0716378712982498,0.00755756082611988,0.181818,0.833333333333333
0.0839833712788991,1,0.00229549321089072,0.00276169155754546,0,0.00149699304149084,0.25,0.25,0,0.0555553333333333,0.00813008130081301,0.00837988826815642,0.0584307178631052,0.0117416394503491,0.00497264097542423,0,1
0.0509539310415016,1,0,0,0,0.0431653624393332,0,0,0,0.222222,0.113821138211382,0,0.0651085141903172,0.0270822072621655,0.00474498694145086,0.083333,1
0.305406112426039,1,0.0253943906930668,0.0305518108497654,0,0.0572255951992694,0.5,0.5,0,0.388888666666667,0.0813008130081301,0.0502793296089385,0.232053422370618,0.0253885579974095,0.0200402763431363,0,1
0.0912862714054631,1,0.00285891576944904,0.00343954123094851,0,0,1,1,0,0,0,0.0335195530726257,0.215358931552588,0.00853144981838717,0.00773563314320012,0,1
0.00111914041547571,0.727273,0.0737810302985936,0.0688102057714128,0.0361511111111111,0,1,1,0.5,0,0,0.111731843575419,0.499165275459099,0.0703961513242305,0.000701630432727752,1,1
0.024308826275746,1,0.00552553784627394,0.00262872213192677,0.00728088888888889,0,0.333333,0.333333,0.25,0,0,0.0195530726256983,0.332220367278798,0.0255024754070994,0.00237649207354242,0.083333,1
0.0672828340225027,1,0.0161530780143464,0.0172610015639854,0.003936,0,0.916667,0.5,0.75,0,0,0.0502793296089385,0.0484140233722871,0.00783472143705854,0.00924245495273817,0,1
0.0332302291455889,1,0.00925599469979039,0.00782385231071177,0.006,0.0196859243759394,0.583333,0.333333,0.25,0.333333333333333,0.0650406504065041,0.0223463687150838,0.198664440734558,0.00690807828929394,0.00298597282374574,0,1
0.129369718769719,1,0.0133361691385141,0.0073599313073078,0.0157333333333333,0,1,0.166667,1,0,0,0.0474860335195531,0.0784641068447412,0.0226675751542926,0.0415575997871264,0,1
0.0649386377200209,1,0.0110115158024428,0.013247876353154,0,0,0.818182,0.818182,0,0,0,0.0251396648044693,0.131886477462437,0.0421200061685262,0.00324058717394867,0.090909,0.833333333333333
0.0821022897603703,1,0.0389507901476298,0.0454367812567083,0.00258088888888889,0,1,0.916667,0.166667,0,0,0.0977653631284916,0.432387312186978,0.101389466421946,0.00556480191124527,0.111111,1
0.361142411705479,1,0.0140288750492714,0.0133207396730964,0.00644444444444444,0.0722764290205866,0.416667,0.083333,0.25,0.444444666666667,0.0975609756097561,0.0307262569832402,0.248747913188648,0.0465078336186893,0.0248469623315017,0,1
0.0314246042538904,1,0.118997169020854,0.097511729890521,0.0827053333333333,0,1,0.833333,0.75,0,0,0.14804469273743,0.298831385642738,0.119937870917977,0.00267968358849879,0.916667,1
0.0501711395414013,1,0.0216151976862766,0.0260050906191542,0,0,0.111111,0.111111,0,0,0,0.00279329608938547,0.0684474123539232,0.00372833039321427,0.00279877882405069,0,0.5
0.0444880392657291,1,0.234655401750056,0.144862583949216,0.249005333333333,0,1,1,1,0,0,0.41340782122905,0.348914858096828,0.205326546269999,0.00338121605795732,0.833333,1
0.00231971850967827,1,0.00591359181983039,0,0.0128888888888889,0,0.75,0,0.583333,0,0,0.0251396648044693,0.198664440734558,0.00643979427182115,0.00207132455371988,0.111111,1
0.410663992091438,1,0.00163133567443597,0.00196264834861541,0,0.0243521304324174,0.083333,0.083333,0,0.166666666666667,0.024390243902439,0.00279329608938547,0.499165275459099,0.0387074480465273,0.0280310448152827,0,1
0.0492186072189142,1,0.000930880919225026,0.00111993621392867,0,0.000424193461034701,0.083333,0.083333,0,0.0555553333333333,0.00813008130081301,0.00279329608938547,0.0317195325542571,0.00662065897435536,0.0057892635859969,0,1
0.0407630109687129,1,0.1395246736462,0.121147658621853,0.0846266666666667,0,1,1,1,0,0,0.312849162011173,0.115191986644407,0.110183748202588,0.0036710360905512,0.5,1
0.0428412676003761,0.5,0.00430713401442957,0.00203624766168849,0.00569866666666667,0.06820067415884,0.6,0.1,0.5,0.133333333333333,0.186991869918699,0.0167597765363128,0.115191986644407,0.0328236412011748,0.00220153903259839,0,0.666666666666667
0.259392432315527,1,0.00959510860311377,0.0034194240853752,0.0147182222222222,0.18569709230082,0.75,0.333333,0.583333,0.611111333333333,0.317073170731707,0.0391061452513966,0.332220367278798,0.23110258126331,0.0154866105278185,0.083333,1
0.0553267375900457,1,0.029567959099152,0.0355730013186544,0,0,0.125,0.125,0,0,0,0.00279329608938547,0.0484140233722871,0.00782884272491829,0.00297258672214856,0,0.333333333333333
0.0985880001914979,1,0.00346801572689157,0.00289981293507927,0.00230533333333333,0,0.166667,0.166667,0.166667,0,0,0.00558659217877095,0.198664440734558,0.00490557439406875,0.00346147815624897,0,0
0.000468841360990444,0.727273,0.00215703359552296,0.00259511177895673,0,0,0.416667,0.416667,0,0,0,0.0167597765363128,0.115191986644407,0.00392676205043858,0.00116214773841503,0.5,1
0.11237221764982,1,0.00674740826642648,0.00175166365113926,0.0115328888888889,0.0562181554456882,0.5,0.083333,0.416667,0.277778,0.146341463414634,0.0195530726256983,0.198664440734558,0.0138601134949142,0.00943153026601646,0,1
0.00724194783152384,1,0.0182999157619041,0.0167835873531847,0.00948,0,0.916667,0.916667,0.583333,0,0,0.0754189944134078,0.232053422370618,0.0190290688099466,0.00251173948245277,0.083333,1
0.0683474141565034,1,0,0,0,0.00154191523609966,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0484140233722871,0.00625398945351349,0.00695466650577024,0,1
0.0150784259167833,0.636364,0.00645968143684783,0,0.0140791111111111,0,0.75,0,0.75,0,0,0.0418994413407821,0.148580968280467,0.0258037859167217,0.00325646440884398,0,1
0.00139794661033018,0.363636,0.00870378757399382,0.010471464932994,0,0,0.416667,0.416667,0,0,0,0.0139664804469274,0.198664440734558,0.00385420200770721,0.00115652095596134,0,1
0.361700626254331,1,0.0885085248504422,0.0885196111502959,0.0325444444444444,0.149115757350854,1,1,0.916667,0.555555333333333,0.235772357723577,0.164804469273743,0.382303839732888,0.327597581523097,0.0221014998171322,0.083333,1
0.0388792186050239,1,0.0341020526892874,0.0385500935324604,0.00448888888888889,0.00659366221282835,0.666667,0.5,0.416667,0.166666666666667,0.024390243902439,0.0418994413407821,0.181969949916528,0.028334252505978,0.00376687745049164,0,1
0.142808721809773,1,0.00913690719555657,0.0109925480695514,0,0.0737159606446777,0.25,0.25,0,0.222222,0.032520325203252,0.0195530726256983,0.0984974958263773,0.0697474365229211,0.0144671753266269,0.083333,1
0.000512278476011887,0.909091,0.00447332633626274,0.00538182710294704,0,0,1,1,0,0,0,0.0335195530726257,0.198664440734558,0.00427532038960463,0.00100234356204452,0.25,1
0.0887101503083324,1,0.0147805129612678,0,0.0322146666666667,0,0.583333,0,0.583333,0,0,0.0195530726256983,0.0484140233722871,0.0288248192905374,0.0444690829507754,0,1
0.00325858990126468,0.636364,0.000603594199541309,0.000726179888987703,0,0.0177906220730609,0.083333,0.083333,0,0.0555553333333333,0.016260162601626,0.00279329608938547,0.198664440734558,0.0310724170626858,0.00142299566747121,0.166667,1
0.074434917938233,1,0.00294639614499067,0.00354478824864301,0,0,0.416667,0.416667,0,0,0,0.0167597765363128,0.0484140233722871,0.00687093883919881,0.00546142383193193,0,1
0.0847193091053159,1,0.00513870737447331,0.00618234229813855,0,0,0.166667,0.166667,0,0,0,0.00837988826815642,0.0584307178631052,0.0164331886763652,0.00775403357685912,0,1
0.0205950296357031,1,0.0160715112306246,0.0193355208684719,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.298831385642738,0.0205377875407625,0.00251855428386083,0,1
0.0491537317260375,1,0.0232718190636663,0.0245105339016836,0.00631822222222222,0,0.666667,0.166667,0.583333,0,0,0.0335195530726257,0.0383973288814691,0.0241708994845138,0.0339673237706044,0,1
0.027714012705267,1,0.0551099856707553,0.0476621791529946,0.0337688888888889,0,1,0.5,0.75,0,0,0.0893854748603352,0.0984974958263773,0.0382902901560567,0.00247334486988169,0.083333,1
0.0673944653585506,1,0.0262306541431746,0,0.0571706666666667,0,1,0,1,0,0,0.0977653631284916,0.0684474123539232,0.0289958340839817,0.0389033779058771,0,1
0.281252090149157,1,0.0503528069271407,0.0222265018859824,0.06948,0.123886837107227,0.916667,0.583333,0.833333,0.444444666666667,0.219512195121951,0.0921787709497207,0.265442404006678,0.0241881230738517,0.0263900591085469,0,1
0.000800110651508067,0.272727,0.00329325889276762,0.00396209635376737,0,0,0.166667,0.166667,0,0,0,0.00279329608938547,0.0984974958263773,0.0179950847557389,0.00149619108685097,0,1
0.00803455452040779,1,0.00196168114850926,0,0.00427555555555556,0,0.833333,0,0.833333,0,0,0.0279329608938547,0.298831385642738,0.00643057827557983,0.00265120550253757,0,1
0.013033598018414,1,0.0474947068255289,0.0384487718114631,0.0338622222222222,0,1,0.916667,0.583333,0,0,0.0865921787709497,0.181969949916528,0.0160109133488087,0.0030331950328048,0.166667,1
0.0770313803776682,1,0,0,0,0.000799607265527408,0,0,0,0.111111333333333,0.016260162601626,0,0.0484140233722871,0.00638077129375185,0.00562152378277419,0,1
0.0933173961530005,1,0.0220866536961886,0,0.0481386666666667,0,1,0,1,0,0,0.0670391061452514,0.131886477462437,0.00755560014441975,0.00863204124145496,0,1
0.0249523608990639,0.727273,0.0235605654780415,0.0283455487748781,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0651085141903172,0.0249396130042519,0.00152114568857893,0,1
0.0586921840892177,0.909091,0.000930880919225026,0.00111993621392867,0,0,0.090909,0.090909,0,0,0,0.00279329608938547,0.0383973288814691,0.0056698149570837,0.00485841741333235,0,0.833333333333333
0.361884920139971,1,0.0897044978167631,0.0908983409488178,0.0308417777777778,0.038994538038412,1,1,0.333333,0.166666666666667,0.032520325203252,0.223463687150838,0.370617696160267,0.0361681322484099,0.0244069756141572,0,1
0.000771061973515357,0.363636,0.00137521597354952,0.00165451255788279,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.131886477462437,0.00161668661024743,0.000753149728280196,0,1
0.0775068173951259,1,0.00370374373184757,0.00445594774448772,0,0.0477912860113557,0.916667,0.916667,0,0.333333333333333,0.138211382113821,0.0363128491620112,0.0584307178631052,0.0510328058552269,0.0125726457327195,0.083333,1
0.0518078001633781,0.727273,0,0,0,0.0286430983630161,0,0,0,0.060606,0.00813008130081301,0,0.0484140233722871,0.00544599809984737,0.00474337546203215,0,0.833333333333333
0.0501710428136485,1,0,0,0,0.0242961490134604,0,0,0,0.166666666666667,0.032520325203252,0,0.0383973288814691,0.0276541542179377,0.0048768588776993,0,1
0.023515451541198,1,0.0324898852090261,0.00525499095341777,0.0612928888888889,0,1,0.25,0.916667,0,0,0.100558659217877,0.232053422370618,0.0327425467668736,0.00246473643103474,0,1
0.173523059320743,1,0,0,0,0.026948727864255,0,0,0,0.277778,0.0731707317073171,0,0.232053422370618,0.0202296151458611,0.019350090219028,0,1
0.0596345573720386,1,0.00812894566571444,0,0.0177173333333333,0,1,0,1,0,0,0.0335195530726257,0.0484140233722871,0.00718237791695373,0.00587718700089899,0,1
0.0490019394156002,0.727273,0,0,0,0.029165160765122,0,0,0,0.060606,0.00813008130081301,0,0.0484140233722871,0.00711196493288047,0.00439721337007671,0,0.833333333333333
0.0554199541569685,0.545455,0,0,0,0.0801202421820972,0,0,0,0.111111333333333,0.016260162601626,0,0.198664440734558,0.0576574366574282,0.00255574794658776,0,1
0.309691167998307,1,0,0,0,0.0704005870753693,0,0,0,0.222222,0.0650406504065041,0,0.248747913188648,0.0279560089742612,0.0236885938419434,0,1
0,0,0.00358955023463705,0.00431856236008464,0,0,0.125,0.125,0,0,0,0.00279329608938547,0.232053422370618,0,0.0113104369932349,0,0.333333333333333
0.00112259389032141,0.636364,0.00636424829989333,0,0.0138711111111111,0,0.583333,0,0.583333,0,0,0.0195530726256983,0.0651085141903172,0.00980111647113311,0.00190542901210779,1,1
0.258362675642896,1,0.0318605974726124,0.00611463093011132,0.058364,0,1,0.25,1,0,0,0.11731843575419,0.432387312186978,0.0365130667582274,0.0154235878577502,0,1
0.213819384508013,1,0.0351075672156179,0.0135219111288295,0.0520217777777778,0,1,0.5,1,0,0,0.0754189944134078,0.332220367278798,0.0210146641499958,0.0153559318326146,0,1
0.0597871216665663,1,0.1767017940818,0.150152411910822,0.113110222222222,0,1,1,1,0,0,0.290502793296089,0.315525876460768,0.162000009871162,0.00314872563562398,0.166667,1
0.0608448132827113,0.909091,0.0211396633371785,0.0036799656536539,0.039408,0.0379695587874967,0.916667,0.083333,0.833333,0.222222,0.0894308943089431,0.0614525139664804,0.0550918196994992,0.0550075834375204,0.0167713427217784,0,1
0.109952708131742,1,0,0,0,0.0277466155965946,0,0,0,0.0555553333333333,0.016260162601626,0,0.0984974958263773,0.00928288716751757,0.0119422278302462,0,1
0.0157255959177351,1,0.0293536423749229,0.0145481308841117,0.0376217777777778,0,1,0.166667,1,0,0,0.0865921787709497,0.198664440734558,0.026098299424814,0.00263024952980249,0,1
0.00115149322318432,0.909091,0.00388359848995413,0.00467232972492257,0,0.00104368636079887,0.166667,0.166667,0,0.0555553333333333,0.00813008130081301,0.00558659217877095,0.282136894824708,0.00306792285421836,0.000869647778914657,0,1
0.0345123432741541,0.857143,0.0234893984592442,0.015108712318685,0.0238248888888889,0.00939148455054907,0.714286,0.285714,0.571429,0.190476,0.016260162601626,0.0363128491620112,0.0317195325542571,0.0124646558246872,0.00459154769455083,0.2,0.166666666666667
0.00390387539143127,1,0.0147741915355294,0.00490662087153853,0.023312,0,1,0.083333,1,0,0,0.0363128491620112,0.131886477462437,0.0104366568549031,0.00247811672158428,0.916667,1
0.139929687304654,1,0.014590462355196,0.0026741083749885,0.026956,0.0104922129148863,0.75,0.083333,0.583333,0.0555553333333333,0.00813008130081301,0.0307262569832402,0.115191986644407,0.0180988995429096,0.010377218757404,0,1
0.047286466732509,1,0,0,0,0.00163379120496371,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0317195325542571,0.00389640079327522,0.00280873920836464,0,1
0.0601897890092336,1,0,0,0,0.0012452448248076,0,0,0,0.166666666666667,0.024390243902439,0,0.0383973288814691,0.0057240322397385,0.00462450583647821,0,1
0.000510657944821465,0.272727,0.0032288211336274,0,0.00703733333333333,0,0.333333,0,0.333333,0,0,0.0111731843575419,0.198664440734558,0.00359168348265752,0.00072587468623435,0.363636,1
0.15951197952109,1,0.0035375514100144,0.00425600294397252,0,0.00811635734731035,0.166667,0.166667,0,0.111111333333333,0.048780487804878,0.00837988826815642,0.0984974958263773,0.0171377864056222,0.0612901476922186,0,1
0.00132248373452995,0.181818,0,0,0,0.0110218385560275,0,0,0,0.0555553333333333,0.040650406504065,0,0.198664440734558,0.0426156865653623,0.000726681518787126,1,1
0.057813005378878,1,0.00239235376656035,0.0028782238032445,0,0.118245600723669,0.25,0.25,0,0.333333333333333,0.056910569105691,0.00837988826815642,0.0484140233722871,0.0792118536732006,0.00357458281682465,0.111111,1
0.00336489548705988,0.909091,0.0213908890310417,0,0.0466222222222222,0,1,0,1,0,0,0.0391061452513966,0.165275459098498,0.0211354565360645,0.00200916551788617,0.727273,1
5.56328987819957e-05,0.363636,0.000487565449697051,0.000586586525192432,0,0,0.333333,0.333333,0,0,0,0.0111731843575419,0.515859766277129,0.000627858096616991,0.000288757042779228,0.111111,1
0.0575032076540223,1,0.0230907408038039,0.00925977490876752,0.033552,0,1,0.333333,1,0,0,0.120111731843575,0.0818030050083473,0.00810254737786517,0.00530337858376986,0,1
0.0123246745939762,1,0.00167211906629687,0.0020117145573308,0,0,0.083333,0.083333,0,0,0,0.00558659217877095,0.138564273789649,0.00691568859511367,0.00282457901173692,0,1
0.37579653813116,1,0,0,0,0.0531657238820101,0,0,0,0.166666666666667,0.048780487804878,0,0.599332220367279,0.0679738293639684,0.021046627290009,0,1
0.0753921578355622,1,0.0135525250323361,0.00112116286914655,0.0275071111111111,0.0200634842768222,0.666667,0.083333,0.5,0.111111333333333,0.024390243902439,0.0418994413407821,0.248747913188648,0.00894477400788698,0.00469275758561186,0,1
0.0170677795561868,1,0.045914350390919,0.0481842436137263,0.0127808888888889,0.00299173092201582,0.916667,0.666667,0.5,0.0555553333333333,0.00813008130081301,0.0558659217877095,0.315525876460768,0.0445208923400855,0.00221323099131548,0.888889,1
0.230804246744923,1,0.0512708410779295,0.0241678064338066,0.067964,0,1,0.666667,1,0,0,0.0893854748603352,0.165275459098498,0.0413042806759112,0.0256649835984175,0,1
0.00133274874412299,0.571429,0.00365011357155048,0,0.00795555555555556,0,0.857143,0,0.714286,0,0,0.0167597765363128,0.131886477462437,0.00608801954407195,0.000957766492133822,0,0.166666666666667
0.0210416853680657,1,0.0633775948687968,0,0.138133777777778,0,1,0,1,0,0,0.0446927374301676,0.348914858096828,0.062437360467606,0.00229936000967786,0.545455,1
0.159861759468288,1,0.00190274914727026,0.0022891839676163,0,0.0167531577391713,0.083333,0.083333,0,0.111111333333333,0.016260162601626,0.00279329608938547,0.115191986644407,0.01322358780873,0.012427022554293,0,1
0.022890442855655,0.454545,0.0586687444445373,0.0382971572265325,0.0584911111111111,0.004347635643861,1,0.333333,1,0.0555553333333333,0.016260162601626,0.142458100558659,0.115191986644407,0.0586590801551037,0.00147729268305607,0,1
0.276099829418035,1,0.0475469095671108,0.0266929988653439,0.0552728888888889,0.218322750874563,0.75,0.333333,0.666667,0.388888666666667,0.0813008130081301,0.0949720670391061,0.582637729549249,0.0501372010544449,0.0161948439335626,0,1
0.202710181404047,1,0.00023266925056643,0.000279922720721273,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.332220367278798,0.143540448675869,0.0132680525596082,0.083333,1
0.0795431297329173,1,0.0789872341865967,0.0648198963476341,0.0547271111111111,0.0489405209146804,1,1,1,0.277778,0.048780487804878,0.139664804469274,0.282136894824708,0.0735378530341152,0.00570941299887569,0,1
0.341820474156126,1,0.0109811321755064,0.0132113220276611,0,0.153425914536953,0.333333,0.333333,0,0.444444666666667,0.16260162601626,0.0111731843575419,0.398998330550918,0.026733222752498,0.0192542686349727,0,1
0.175331569661172,1,0.0158035643460985,0.00895458309055782,0.0182222222222222,0,0.583333,0.166667,0.416667,0,0,0.0223463687150838,0.282136894824708,0.018153023689487,0.010272859474845,0,1
0.172343360347844,1,0.00811752631599339,0,0.0176924444444444,0.142013184744214,0.416667,0,0.416667,0.388888666666667,0.16260162601626,0.0251396648044693,0.265442404006678,0.159553332530928,0.0114151645404007,0.083333,1
0.311522588007678,1,0,0,0,0.0902325557704985,0,0,0,0.333333333333333,0.0813008130081301,0,0.198664440734558,0.0523879878303307,0.0580008797755188,0,1
0.0522165660280739,0.857143,0,0,0,0.0861005357861243,0,0,0,0.380952666666667,0.121951219512195,0,0.332220367278798,0.00331417846767011,0.00310701660565496,0,0.166666666666667
0.311142020645992,1,0.0359687085347608,0.00634009015915851,0.0669093333333333,0,1,0.25,1,0,0,0.544692737430168,0.215358931552588,0.0504291499884872,0.0296903300999724,0,1
0.00853575367778031,0.909091,0.00827107578634968,0,0.0180271111111111,0,0.916667,0,0.916667,0,0,0.0642458100558659,0.0717863105175292,0.0120791959819371,0.00170471190620605,0,1
0.0562137476250133,1,0.0166934579565033,0,0.036384,0,1,0,1,0,0,0.0670391061452514,0.0317195325542571,0.0192587397743645,0.0252145519286789,0,1
0.213158755958766,1,0,0,0,0.0959817645777528,0,0,0,0.166666666666667,0.032520325203252,0,0.165275459098498,0.0640078935380726,0.0113429837377904,0,1
0.438807771978948,1,0.0200499311066553,0.0241219295286577,0,0.0494127871809446,0.166667,0.166667,0,0.222222,0.056910569105691,0.0111731843575419,0.465776293823038,0.0683760751905581,0.0315804144518477,0,1
0.0487900181512937,1,0.0124738043176153,0.0145164831794903,0.000888888888888889,0,0.5,0.5,0.166667,0,0,0.0307262569832402,0.0383973288814691,0.0201005092411004,0.00358097282279798,0,1
0.113393647071169,1,0.0127902834384559,0.0121065963384342,0.00594444444444444,0.0223933195576861,0.75,0.75,0.333333,0.166666666666667,0.024390243902439,0.0474860335195531,0.0818030050083473,0.0203143351444759,0.00682502085516251,0,1
0.237539573046094,1,0,0,0,0.0204996723802825,0,0,0,0.0555553333333333,0.016260162601626,0,0.315525876460768,0.0265768701091079,0.0144171504388241,0,1
0.0395787426859956,1,0,0,0,0.0190793213773237,0,0,0,0.0555553333333333,0.016260162601626,0,0.0383973288814691,0.0210101584655232,0.00210512402802337,0.083333,1
0.198423688673723,1,0.0179098226187546,0.0154870127878806,0.0109786666666667,0,0.583333,0.5,0.25,0,0,0.0363128491620112,0.282136894824708,0.017423484556387,0.0112300510266377,0,1
0.0497532036546816,1,0.0364568857353358,0.00309705909411512,0.0738484444444444,0.00973671636194376,1,0.083333,1,0.0555553333333333,0.00813008130081301,0.170391061452514,0.131886477462437,0.0113178048821165,0.00340231903449197,0.166667,1
0.0318394617614965,1,0.00611546960954185,0.00735747799687203,0,0,0.25,0.25,0,0,0,0.00837988826815642,0.138564273789649,0.00990984897725594,0.00267555197289555,0,1
0.00385333109711932,1,0.017850482783597,0,0.0389057777777778,0,1,0,1,0,0,0.0446927374301676,0.215358931552588,0.0135750545407551,0.00256973313578483,0.75,1
0.0271222497474702,1,0.00774884445357086,0.00932257965592321,0,0.0213054602829143,0.333333,0.333333,0,0.333333333333333,0.0894308943089431,0.0167597765363128,0.0383973288814691,0.00820015759491778,0.00323838634436122,0,1
0.0475818187818721,1,0.0480032757220343,0.00529596123769511,0.0950306666666667,0,1,0.333333,1,0,0,0.142458100558659,0.131886477462437,0.0439719144877943,0.00293861440844182,0,1
0.116580771704473,1,0.0515934377075492,0.0620716979974854,0,0.00333302866533402,1,1,0,0.0555553333333333,0.024390243902439,0.237430167597765,0.0818030050083473,0.0645838884827125,0.00778405521580389,0,1
0.815639694636555,1,0.023832794618713,0,0.0519444444444444,0.0675270663272681,0.916667,0,0.916667,0.166666666666667,0.040650406504065,0.0307262569832402,0.549248747913189,0.0770233505252911,0.0442316775077078,0,1
0.0107715307197765,1,0.0421308751279834,0.0305510748566347,0.0364791111111111,0,1,1,1,0,0,0.114525139664804,0.248747913188648,0.0512153478943523,0.00263323110766809,0.916667,1
0.0413932458410889,1,0.185845430537013,0.150598178417001,0.132231555555556,0,1,1,1,0,0,0.357541899441341,0.398998330550918,0.138718224091781,0.00319239711134803,1,1
0.0563652063769892,0.818182,0.0168184590525569,0.00926885215737986,0.0198648888888889,0.0257651104648197,0.666667,0.416667,0.5,0.222222,0.048780487804878,0.0698324022346369,0.0584307178631052,0.0105424487924519,0.0116757369158603,0,1
0.0725591150138646,1,0,0,0,0.0137519545343596,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0784641068447412,0.061362111058733,0.0406114550892358,0,1
0.0212760412220621,0.545455,0,0,0,0.0992700295007861,0,0,0,0.166666666666667,0.0650406504065041,0,0.565943238731219,0.176384738247923,0.00201244671807939,0.75,1
0.0195831561496552,0.909091,0.00943523770701905,0.0039915360789966,0.0133333333333333,0,0.5,0.083333,0.416667,0,0,0.0195530726256983,0.0584307178631052,0.0235281735261932,0.00149418238829788,0.181818,1
0.00292396564907418,1,0.00944115129883888,0,0.0205773333333333,0,0.833333,0,0.833333,0,0,0.0335195530726257,0.449081803005008,0.0102384064226626,0.00205728154198127,1,1
0.109900754248359,1,0.0331171337758467,0.0295807905792879,0.0185911111111111,0,0.5,0.25,0.333333,0,0,0.0363128491620112,0.282136894824708,0.0748163538725024,0.00731812982722587,0.083333,1
0.029244805641954,1,0,0,0,0.0206253965540027,0,0,0,0.0555553333333333,0.00813008130081301,0,0.131886477462437,0.0388014119585481,0.00246598714124624,0.083333,1
0.000321433621916576,0.571429,0.00476961767813217,0.00573829310926431,0,0,0.428571,0.428571,0,0,0,0.0139664804469274,0.348914858096828,0.000650813004929436,0.000705762689640304,0,0.166666666666667
